parent_molregno	accession	parent_chembl_id	target_organism	summary
1214046	Q9BRX8	CHEMBL1873475	Homo sapiens	6.05
1241099	P08172	CHEMBL1900528	Homo sapiens	10.205
1241099	P08173	CHEMBL1900528	Homo sapiens	10.4
1241099	P08912	CHEMBL1900528	Homo sapiens	10.29
1241099	P11229	CHEMBL1900528	Homo sapiens	10.25
1241099	P20309	CHEMBL1900528	Homo sapiens	10.29
1248825	P05067	CHEMBL1908906	Homo sapiens	8.65
1248838	P05067	CHEMBL1908919	Homo sapiens	8.54
1277157	Q01959	CHEMBL1945778	Homo sapiens	7.55
1277553	P10721	CHEMBL1946170	Homo sapiens	8.21
1277553	P23415	CHEMBL1946170	Homo sapiens	5.75
1277553	P34913	CHEMBL1946170	Homo sapiens	9.3
1331852	P13569	CHEMBL2010601	Homo sapiens	7.66
1340894	P04049	CHEMBL2028663	Homo sapiens	6.82
1340894	P10398	CHEMBL2028663	Homo sapiens	7.58
1340894	P15056	CHEMBL2028663	Homo sapiens	8.22
1340894	P36897	CHEMBL2028663	Homo sapiens	5.43
1341082	P30411	CHEMBL2028850	Homo sapiens	10.075
1351917	P13866	CHEMBL2048484	Homo sapiens	6.15
1351917	P31639	CHEMBL2048484	Homo sapiens	8.66
1376044	P03372	CHEMBL2103774	Homo sapiens	6.635
1376044	P31645	CHEMBL2103774	Homo sapiens	7.18
1376044	P33261	CHEMBL2103774	Homo sapiens	5.52
1376054	P32245	CHEMBL2103784	Homo sapiens	9.19
1376107	P02766	CHEMBL2103837	Homo sapiens	6.494999999999999
1376145	P36507	CHEMBL2103875	Homo sapiens	8.8
1376145	Q02750	CHEMBL2103875	Homo sapiens	8.47
1377257	O95838	CHEMBL2104987	Homo sapiens	10.05
1377263	P07550	CHEMBL2104993	Homo sapiens	6.25
1377263	P08588	CHEMBL2104993	Homo sapiens	7.34
1377263	P08908	CHEMBL2104993	Homo sapiens	7.41
1377263	P25021	CHEMBL2104993	Homo sapiens	6.75
1377263	P28222	CHEMBL2104993	Homo sapiens	7.2
1377263	P28223	CHEMBL2104993	Homo sapiens	6.75
1377263	P28335	CHEMBL2104993	Homo sapiens	6.75
1377263	P31645	CHEMBL2104993	Homo sapiens	8.535
1377263	P34969	CHEMBL2104993	Homo sapiens	7.035
1377263	P35367	CHEMBL2104993	Homo sapiens	6.75
1377263	P46098	CHEMBL2104993	Homo sapiens	7.779999999999999
1377263	P47898	CHEMBL2104993	Homo sapiens	6.66
1377263	P50406	CHEMBL2104993	Homo sapiens	6.48
1377757	P00915	CHEMBL2105487	Homo sapiens	6.22
1377757	P00918	CHEMBL2105487	Homo sapiens	4.4
1377987	O14965	CHEMBL2105717	Homo sapiens	5.47
1377987	P00533	CHEMBL2105717	Homo sapiens	6.65
1377987	P07949	CHEMBL2105717	Homo sapiens	7.925
1377987	P08581	CHEMBL2105717	Homo sapiens	8.43
1377987	P10721	CHEMBL2105717	Homo sapiens	8.26
1377987	P11362	CHEMBL2105717	Homo sapiens	7.95
1377987	P17948	CHEMBL2105717	Homo sapiens	7.92
1377987	P30530	CHEMBL2105717	Homo sapiens	8.15
1377987	P35968	CHEMBL2105717	Homo sapiens	8.0
1377987	P36888	CHEMBL2105717	Homo sapiens	7.775
1377987	Q02763	CHEMBL2105717	Homo sapiens	7.84
1380100	P13866	CHEMBL2107830	Homo sapiens	5.49
1380100	P31639	CHEMBL2107830	Homo sapiens	8.51
1383028	Q16739	CHEMBL2110588	Homo sapiens	7.8
1383552	P22460	CHEMBL2111112	Homo sapiens	5.5
1383552	Q12809	CHEMBL2111112	Homo sapiens	5.16
1383552	Q14524	CHEMBL2111112	Homo sapiens	4.73
1383552	Q9NZV8	CHEMBL2111112	Homo sapiens	4.3
1448219	O00329	CHEMBL2216870	Homo sapiens	8.37
1448219	O00459	CHEMBL2216870	Homo sapiens	6.24
1448219	P27986	CHEMBL2216870	Homo sapiens	7.6
1448219	P42336	CHEMBL2216870	Homo sapiens	6.08
1448219	P42338	CHEMBL2216870	Homo sapiens	6.24
1448219	P48736	CHEMBL2216870	Homo sapiens	7.045
1448219	P78527	CHEMBL2216870	Homo sapiens	5.17
1449169	P21554	CHEMBL2218896	Homo sapiens	8.4
1449169	P34972	CHEMBL2218896	Homo sapiens	8.0
1450253	P04035	CHEMBL2220442	Homo sapiens	8.5
1450253	P11712	CHEMBL2220442	Homo sapiens	6.4
1543376	Q12809	CHEMBL2368925	Homo sapiens	5.07
1570706	O60674	CHEMBL2403108	Homo sapiens	5.9399999999999995
1570706	O75116	CHEMBL2403108	Homo sapiens	5.9
1570706	P00519	CHEMBL2403108	Homo sapiens	5.9
1570706	P00533	CHEMBL2403108	Homo sapiens	6.05
1570706	P04629	CHEMBL2403108	Homo sapiens	5.56
1570706	P06213	CHEMBL2403108	Homo sapiens	7.325
1570706	P06239	CHEMBL2403108	Homo sapiens	6.21
1570706	P07948	CHEMBL2403108	Homo sapiens	5.859999999999999
1570706	P07949	CHEMBL2403108	Homo sapiens	6.02
1570706	P08069	CHEMBL2403108	Homo sapiens	7.244999999999999
1570706	P08581	CHEMBL2403108	Homo sapiens	5.6850000000000005
1570706	P08922	CHEMBL2403108	Homo sapiens	7.7749999999999995
1570706	P09769	CHEMBL2403108	Homo sapiens	5.71
1570706	P10721	CHEMBL2403108	Homo sapiens	5.715
1570706	P11802	CHEMBL2403108	Homo sapiens	5.33
1570706	P12931	CHEMBL2403108	Homo sapiens	5.77
1570706	P16234	CHEMBL2403108	Homo sapiens	5.94
1570706	P21802	CHEMBL2403108	Homo sapiens	6.58
1570706	P22455	CHEMBL2403108	Homo sapiens	6.02
1570706	P22607	CHEMBL2403108	Homo sapiens	6.37
1570706	P23458	CHEMBL2403108	Homo sapiens	5.43
1570706	P24941	CHEMBL2403108	Homo sapiens	5.4
1570706	P35968	CHEMBL2403108	Homo sapiens	5.38
1570706	P36888	CHEMBL2403108	Homo sapiens	6.359999999999999
1570706	P41212	CHEMBL2403108	Homo sapiens	5.49
1570706	P43403	CHEMBL2403108	Homo sapiens	5.01
1570706	P43405	CHEMBL2403108	Homo sapiens	5.52
1570706	P52333	CHEMBL2403108	Homo sapiens	5.1
1570706	Q06187	CHEMBL2403108	Homo sapiens	5.47
1570706	Q12809	CHEMBL2403108	Homo sapiens	5.12
1570706	Q16620	CHEMBL2403108	Homo sapiens	5.74
1570706	Q9BXA7	CHEMBL2403108	Homo sapiens	7.64
1570706	Q9HBH9	CHEMBL2403108	Homo sapiens	5.65
1570706	Q9UM73	CHEMBL2403108	Homo sapiens	8.16
1591028	B2RXH2	CHEMBL2449003	Homo sapiens	4.4
1591028	P02545	CHEMBL2449003	Homo sapiens	4.45
1591028	P06746	CHEMBL2449003	Homo sapiens	5.3
1591028	P08172	CHEMBL2449003	Homo sapiens	8.370000000000001
1591028	P08912	CHEMBL2449003	Homo sapiens	9.47
1591028	P11229	CHEMBL2449003	Homo sapiens	9.57
1591028	P20309	CHEMBL2449003	Homo sapiens	9.57
1591028	P54132	CHEMBL2449003	Homo sapiens	5.85
1592408	P00374	CHEMBL3039597	Homo sapiens	4.75
1672366	P22303	CHEMBL3183075	Homo sapiens	5.25
1676656	P25021	CHEMBL3187365	Homo sapiens	8.24
2224030	P43220	CHEMBL4084119	Homo sapiens	10.17
674509	O76074	CHEMBL1200558	Homo sapiens	inactive
374182	O76074	CHEMBL388590	Homo sapiens	inactive
94790	O76074	CHEMBL965	Homo sapiens	inactive
62817	O76074	CHEMBL844	Homo sapiens	inactive
150882	O76074	CHEMBL1098	Homo sapiens	inactive
32869	O76074	CHEMBL701	Homo sapiens	inactive
57488	O76074	CHEMBL264374	Homo sapiens	inactive
140107	O76074	CHEMBL1077	Homo sapiens	inactive
77128	O76074	CHEMBL894	Homo sapiens	inactive
15086	O76074	CHEMBL108	Homo sapiens	inactive
1279	O76074	CHEMBL24	Homo sapiens	inactive
675297	O76074	CHEMBL1201346	Homo sapiens	inactive
3599	O76074	CHEMBL49	Homo sapiens	inactive
16485	O76074	CHEMBL113	Homo sapiens	inactive
27626	O76074	CHEMBL135	Homo sapiens	inactive
418419	O76074	CHEMBL253376	Homo sapiens	inactive
517099	O76074	CHEMBL508102	Homo sapiens	inactive
417180	O76074	CHEMBL1487	Homo sapiens	inactive
431141	O76074	CHEMBL1542	Homo sapiens	inactive
56644	O76074	CHEMBL820	Homo sapiens	inactive
88841	O76074	CHEMBL942	Homo sapiens	inactive
16735	O76074	CHEMBL278172	Homo sapiens	inactive
116848	O76074	CHEMBL1016	Homo sapiens	inactive
445395	O76074	CHEMBL517712	Homo sapiens	inactive
12428	O76074	CHEMBL529	Homo sapiens	inactive
105442	O76074	CHEMBL990	Homo sapiens	inactive
443348	O76074	CHEMBL196	Homo sapiens	inactive
32459	O76074	CHEMBL24441	Homo sapiens	inactive
7065	O76074	CHEMBL493	Homo sapiens	inactive
61706	O76074	CHEMBL838	Homo sapiens	inactive
91783	O76074	CHEMBL294199	Homo sapiens	inactive
1280	O76074	CHEMBL25	Homo sapiens	inactive
675154	O76074	CHEMBL1201203	Homo sapiens	inactive
27152	O76074	CHEMBL632	Homo sapiens	inactive
313314	O76074	CHEMBL1370	Homo sapiens	inactive
418401	O76074	CHEMBL1489	Homo sapiens	inactive
61680	O76074	CHEMBL158	Homo sapiens	inactive
444750	O76074	CHEMBL1560	Homo sapiens	inactive
35486	O76074	CHEMBL720	Homo sapiens	inactive
316539	O76074	CHEMBL188921	Homo sapiens	inactive
1125	O76074	CHEMBL20	Homo sapiens	inactive
1025553	O76074	CHEMBL1601669	Homo sapiens	inactive
386327	O76074	CHEMBL1455	Homo sapiens	inactive
381693	O76074	CHEMBL190	Homo sapiens	inactive
155045	O76074	CHEMBL1113	Homo sapiens	inactive
395607	O76074	CHEMBL1467	Homo sapiens	inactive
337366	O76074	CHEMBL1399	Homo sapiens	inactive
27647	O76074	CHEMBL660	Homo sapiens	inactive
143284	O76074	CHEMBL1082	Homo sapiens	inactive
261343	O76074	CHEMBL1308	Homo sapiens	inactive
253571	O76074	CHEMBL153479	Homo sapiens	inactive
190484	O76074	CHEMBL1169	Homo sapiens	inactive
8873	O76074	CHEMBL267345	Homo sapiens	inactive
448986	O76074	CHEMBL1566	Homo sapiens	inactive
365538	O76074	CHEMBL184	Homo sapiens	inactive
153342	O76074	CHEMBL1110	Homo sapiens	inactive
112480	O76074	CHEMBL1006	Homo sapiens	inactive
305519	O76074	CHEMBL174	Homo sapiens	inactive
27347	O76074	CHEMBL642	Homo sapiens	inactive
27185	O76074	CHEMBL633	Homo sapiens	inactive
333157	O76074	CHEMBL177	Homo sapiens	inactive
433015	O76074	CHEMBL1544	Homo sapiens	inactive
89526	O76074	CHEMBL945	Homo sapiens	inactive
17347	O76074	CHEMBL116	Homo sapiens	inactive
328400	O76074	CHEMBL1395	Homo sapiens	inactive
82983	O76074	CHEMBL917	Homo sapiens	inactive
314587	O76074	CHEMBL189171	Homo sapiens	inactive
406787	O76074	CHEMBL1483	Homo sapiens	inactive
27072	O76074	CHEMBL629	Homo sapiens	inactive
3345	O76074	CHEMBL47	Homo sapiens	inactive
127755	O76074	CHEMBL1046	Homo sapiens	inactive
364693	O76074	CHEMBL1425	Homo sapiens	inactive
16450	O76074	CHEMBL112	Homo sapiens	inactive
70674	O76074	CHEMBL870	Homo sapiens	inactive
418414	O76074	CHEMBL1491	Homo sapiens	inactive
27648	O76074	CHEMBL661	Homo sapiens	inactive
6317	O76074	CHEMBL488	Homo sapiens	inactive
13758	O76074	CHEMBL106	Homo sapiens	inactive
105252	O76074	CHEMBL989	Homo sapiens	inactive
16308	O76074	CHEMBL563	Homo sapiens	inactive
27639	O76074	CHEMBL659	Homo sapiens	inactive
5582	O76074	CHEMBL472	Homo sapiens	inactive
581819	O76074	CHEMBL1752	Homo sapiens	inactive
374052	O76074	CHEMBL389621	Homo sapiens	inactive
250908	O76074	CHEMBL1282	Homo sapiens	inactive
393942	O76074	CHEMBL1463	Homo sapiens	inactive
419542	O76074	CHEMBL1501	Homo sapiens	inactive
52087	O76074	CHEMBL806	Homo sapiens	inactive
1592408	O76074	CHEMBL3039597	Homo sapiens	inactive
16303	O76074	CHEMBL562	Homo sapiens	inactive
119640	O76074	CHEMBL1024	Homo sapiens	inactive
111060	O76074	CHEMBL305660	Homo sapiens	inactive
31811	O76074	CHEMBL696	Homo sapiens	inactive
429737	O76074	CHEMBL1535	Homo sapiens	inactive
52874	O76074	CHEMBL808	Homo sapiens	inactive
28976	O76074	CHEMBL679	Homo sapiens	inactive
43354	O76074	CHEMBL768	Homo sapiens	inactive
294107	O76074	CHEMBL177756	Homo sapiens	inactive
1450253	O76074	CHEMBL2220442	Homo sapiens	inactive
100157	O76074	CHEMBL980	Homo sapiens	inactive
88797	O76074	CHEMBL941	Homo sapiens	inactive
466350	O76074	CHEMBL457299	Homo sapiens	inactive
74284	O76074	CHEMBL880	Homo sapiens	inactive
8167	O76074	CHEMBL496	Homo sapiens	inactive
138037	O76074	CHEMBL1062	Homo sapiens	inactive
1114	O76074	CHEMBL417	Homo sapiens	inactive
328137	O76074	CHEMBL193482	Homo sapiens	inactive
81683	O76074	CHEMBL914	Homo sapiens	inactive
674961	O76074	CHEMBL1201010	Homo sapiens	inactive
674551	O76074	CHEMBL1200600	Homo sapiens	inactive
27780	O76074	CHEMBL666	Homo sapiens	inactive
365284	O76074	CHEMBL182	Homo sapiens	inactive
78303	O76074	CHEMBL902	Homo sapiens	inactive
346895	O76074	CHEMBL427216	Homo sapiens	inactive
4730	O76074	CHEMBL467	Homo sapiens	inactive
430124	O76074	CHEMBL1536	Homo sapiens	inactive
342897	O76074	CHEMBL1405	Homo sapiens	inactive
33679	O76074	CHEMBL710	Homo sapiens	inactive
635	O76074	CHEMBL407	Homo sapiens	inactive
368538	O76074	CHEMBL185	Homo sapiens	inactive
1712	O76074	CHEMBL31	Homo sapiens	inactive
151923	O76074	CHEMBL413965	Homo sapiens	inactive
66029	O76074	CHEMBL862	Homo sapiens	inactive
11674	O76074	CHEMBL521	Homo sapiens	inactive
16847	O76074	CHEMBL578	Homo sapiens	inactive
2654	O76074	CHEMBL456	Homo sapiens	inactive
418484	O76074	CHEMBL1493	Homo sapiens	inactive
38764	O76074	CHEMBL30008	Homo sapiens	inactive
2223	O76074	CHEMBL41	Homo sapiens	inactive
2046	O76074	CHEMBL35	Homo sapiens	inactive
75901	O76074	CHEMBL888	Homo sapiens	inactive
405366	O76074	CHEMBL1481	Homo sapiens	inactive
78759	O76074	CHEMBL53463	Homo sapiens	inactive
70675	O76074	CHEMBL871	Homo sapiens	inactive
405365	O76074	CHEMBL1480	Homo sapiens	inactive
8788	O76074	CHEMBL276832	Homo sapiens	inactive
158277	O76074	CHEMBL1117	Homo sapiens	inactive
196351	O76074	CHEMBL119443	Homo sapiens	inactive
67617	O76074	CHEMBL44884	Homo sapiens	inactive
421058	O76074	CHEMBL1512	Homo sapiens	inactive
36842	O76074	CHEMBL726	Homo sapiens	inactive
88316	O76074	CHEMBL940	Homo sapiens	inactive
2994	O76074	CHEMBL457	Homo sapiens	inactive
139286	O76074	CHEMBL1073	Homo sapiens	inactive
371546	O76074	CHEMBL1433	Homo sapiens	inactive
26431	O76074	CHEMBL622	Homo sapiens	inactive
674796	O76074	CHEMBL1200845	Homo sapiens	inactive
2203	O76074	CHEMBL442	Homo sapiens	inactive
13618	O76074	CHEMBL545	Homo sapiens	inactive
316787	O76074	CHEMBL1372	Homo sapiens	inactive
54547	O76074	CHEMBL289469	Homo sapiens	inactive
152751	O76074	CHEMBL1108	Homo sapiens	inactive
31241	O76074	CHEMBL691	Homo sapiens	inactive
68607	O76074	CHEMBL44657	Homo sapiens	inactive
28331	O76074	CHEMBL672	Homo sapiens	inactive
3859	O76074	CHEMBL54	Homo sapiens	inactive
2045	O76074	CHEMBL435	Homo sapiens	inactive
47675	O76074	CHEMBL788	Homo sapiens	inactive
12506	O76074	CHEMBL532	Homo sapiens	inactive
2465	O76074	CHEMBL452	Homo sapiens	inactive
675304	O76074	CHEMBL1201353	Homo sapiens	inactive
77652	O76074	CHEMBL898	Homo sapiens	inactive
581848	O76074	CHEMBL1754	Homo sapiens	inactive
36662	O76074	CHEMBL723	Homo sapiens	inactive
114108	O76074	CHEMBL305906	Homo sapiens	inactive
7725	O76074	CHEMBL428880	Homo sapiens	inactive
236019	O76074	CHEMBL139835	Homo sapiens	inactive
27629	O76074	CHEMBL657	Homo sapiens	inactive
353011	O76074	CHEMBL1413	Homo sapiens	inactive
241	O76074	CHEMBL8	Homo sapiens	inactive
469763	O76074	CHEMBL1626	Homo sapiens	inactive
27609	O76074	CHEMBL134	Homo sapiens	inactive
421350	O76074	CHEMBL248702	Homo sapiens	inactive
29890	O76074	CHEMBL139	Homo sapiens	inactive
11002	O76074	CHEMBL515	Homo sapiens	inactive
674660	O76074	CHEMBL1200709	Homo sapiens	inactive
86466	O76074	CHEMBL936	Homo sapiens	inactive
33373	O76074	CHEMBL707	Homo sapiens	inactive
134333	O76074	CHEMBL1055	Homo sapiens	inactive
557741	O76074	CHEMBL1729	Homo sapiens	inactive
598402	O76074	CHEMBL1771	Homo sapiens	inactive
419508	O76074	CHEMBL254219	Homo sapiens	inactive
27340	O76074	CHEMBL130	Homo sapiens	inactive
581843	O76074	CHEMBL1753	Homo sapiens	inactive
14440	O76074	CHEMBL107	Homo sapiens	inactive
51182	O76074	CHEMBL803	Homo sapiens	inactive
336913	O76074	CHEMBL178	Homo sapiens	inactive
1051118	O76074	CHEMBL1628227	Homo sapiens	inactive
315123	O76074	CHEMBL1371	Homo sapiens	inactive
117758	O76074	CHEMBL75435	Homo sapiens	inactive
165774	O76074	CHEMBL1123	Homo sapiens	inactive
581814	O76074	CHEMBL1751	Homo sapiens	inactive
558106	O76074	CHEMBL1730	Homo sapiens	inactive
2431	O76074	CHEMBL451	Homo sapiens	inactive
641189	O76074	CHEMBL1159650	Homo sapiens	inactive
27546	O76074	CHEMBL648	Homo sapiens	inactive
445067	O76074	CHEMBL504760	Homo sapiens	inactive
112090	O76074	CHEMBL70927	Homo sapiens	inactive
453508	O76074	CHEMBL461522	Homo sapiens	inactive
125294	O76074	CHEMBL1042	Homo sapiens	inactive
50440	O76074	CHEMBL799	Homo sapiens	inactive
14367	O76074	CHEMBL549	Homo sapiens	inactive
77456	O76074	CHEMBL52440	Homo sapiens	inactive
390877	O76074	CHEMBL1460	Homo sapiens	inactive
588819	O76074	CHEMBL601773	Homo sapiens	inactive
18694	O76074	CHEMBL118	Homo sapiens	inactive
182928	O76074	CHEMBL110691	Homo sapiens	inactive
13494	O76074	CHEMBL104	Homo sapiens	inactive
1248981	O76074	CHEMBL1909057	Homo sapiens	inactive
6243	O76074	CHEMBL72	Homo sapiens	inactive
558566	O76074	CHEMBL1732	Homo sapiens	inactive
94571	O76074	CHEMBL964	Homo sapiens	inactive
343964	O76074	CHEMBL205596	Homo sapiens	inactive
1620	O76074	CHEMBL30	Homo sapiens	inactive
240769	O76074	CHEMBL1261	Homo sapiens	inactive
191342	O76074	CHEMBL1172	Homo sapiens	inactive
675171	O76074	CHEMBL1201220	Homo sapiens	inactive
555972	O76074	CHEMBL1727	Homo sapiens	inactive
76766	O76074	CHEMBL891	Homo sapiens	inactive
8417	O76074	CHEMBL88	Homo sapiens	inactive
5772	O76074	CHEMBL476	Homo sapiens	inactive
1278	O76074	CHEMBL23	Homo sapiens	inactive
84505	O76074	CHEMBL926	Homo sapiens	inactive
591037	O76074	CHEMBL1766	Homo sapiens	inactive
721	O76074	CHEMBL12	Homo sapiens	inactive
403465	O76074	CHEMBL1477	Homo sapiens	inactive
2261	O76074	CHEMBL42	Homo sapiens	inactive
487711	O76074	CHEMBL1650	Homo sapiens	inactive
72873	O76074	CHEMBL160	Homo sapiens	inactive
442943	O76074	CHEMBL1554	Homo sapiens	inactive
674357	O76074	CHEMBL1200406	Homo sapiens	inactive
9097	O76074	CHEMBL92	Homo sapiens	inactive
6216	O76074	CHEMBL71	Homo sapiens	inactive
66311	O76074	CHEMBL43064	Homo sapiens	inactive
467361	O76074	CHEMBL1619	Homo sapiens	inactive
365281	O76074	CHEMBL384467	Homo sapiens	inactive
364859	O76074	CHEMBL181	Homo sapiens	inactive
674496	O76074	CHEMBL1200545	Homo sapiens	inactive
364745	O76074	CHEMBL219916	Homo sapiens	inactive
10840	O76074	CHEMBL513	Homo sapiens	inactive
996	O76074	CHEMBL415	Homo sapiens	inactive
11005	O76074	CHEMBL516	Homo sapiens	inactive
405364	O76074	CHEMBL1479	Homo sapiens	inactive
10009	O76074	CHEMBL504	Homo sapiens	inactive
8516	O76074	CHEMBL498	Homo sapiens	inactive
563655	O76074	CHEMBL557555	Homo sapiens	inactive
570147	O76074	CHEMBL1741	Homo sapiens	inactive
21716	O76074	CHEMBL19224	Homo sapiens	inactive
42689	O76074	CHEMBL286398	Homo sapiens	inactive
77779	O76074	CHEMBL900	Homo sapiens	inactive
148018	O76074	CHEMBL1089	Homo sapiens	inactive
921	O76074	CHEMBL16	Homo sapiens	inactive
53623	O76074	CHEMBL36715	Homo sapiens	inactive
209224	O76074	CHEMBL1198	Homo sapiens	inactive
10389	O76074	CHEMBL506	Homo sapiens	inactive
12825	O76074	CHEMBL103	Homo sapiens	inactive
14126	O76074	CHEMBL278020	Homo sapiens	inactive
1672366	O76074	CHEMBL3183075	Homo sapiens	inactive
42520	O76074	CHEMBL762	Homo sapiens	inactive
1615	O76074	CHEMBL29	Homo sapiens	inactive
421208	O76074	CHEMBL1518	Homo sapiens	inactive
9277	O76074	CHEMBL94	Homo sapiens	inactive
178796	O76074	CHEMBL1144	Homo sapiens	inactive
65728	O76074	CHEMBL856	Homo sapiens	inactive
454141	O76074	CHEMBL1592	Homo sapiens	inactive
453520	O76074	CHEMBL1572	Homo sapiens	inactive
85553	O76074	CHEMBL56367	Homo sapiens	inactive
674536	O76074	CHEMBL1200585	Homo sapiens	inactive
6643	O76074	CHEMBL490	Homo sapiens	inactive
3965	O76074	CHEMBL55	Homo sapiens	inactive
2217	O76074	CHEMBL40	Homo sapiens	inactive
99024	O76074	CHEMBL976	Homo sapiens	inactive
77474	O76074	CHEMBL897	Homo sapiens	inactive
16391	O76074	CHEMBL564	Homo sapiens	inactive
4345	O76074	CHEMBL57	Homo sapiens	inactive
187962	O76074	CHEMBL1162	Homo sapiens	inactive
27029	O76074	CHEMBL628	Homo sapiens	inactive
27368	O76074	CHEMBL643	Homo sapiens	inactive
139225	O76074	CHEMBL1071	Homo sapiens	inactive
8543	O76074	CHEMBL500	Homo sapiens	inactive
11968	O76074	CHEMBL527	Homo sapiens	inactive
97	O76074	CHEMBL2	Homo sapiens	inactive
42013	O76074	CHEMBL757	Homo sapiens	inactive
16656	O76074	CHEMBL573	Homo sapiens	inactive
365248	O76074	CHEMBL1428	Homo sapiens	inactive
421157	O76074	CHEMBL1517	Homo sapiens	inactive
12494	O76074	CHEMBL531	Homo sapiens	inactive
27112	O76074	CHEMBL631	Homo sapiens	inactive
23522	O76074	CHEMBL614	Homo sapiens	inactive
139014	O76074	CHEMBL1068	Homo sapiens	inactive
119288	O76074	CHEMBL75880	Homo sapiens	inactive
19737	O76074	CHEMBL595	Homo sapiens	inactive
27370	O76074	CHEMBL131	Homo sapiens	inactive
27341	O76074	CHEMBL640	Homo sapiens	inactive
51056	O76074	CHEMBL154	Homo sapiens	inactive
175447	O76074	CHEMBL1140	Homo sapiens	inactive
554892	O76074	CHEMBL1726	Homo sapiens	inactive
246	O76074	CHEMBL9	Homo sapiens	inactive
146	O76074	CHEMBL4	Homo sapiens	inactive
8062	O76074	CHEMBL428647	Homo sapiens	inactive
209007	O76074	CHEMBL1196	Homo sapiens	inactive
34197	O76074	CHEMBL715	Homo sapiens	inactive
16505	O76074	CHEMBL567	Homo sapiens	inactive
20131	O76074	CHEMBL597	Homo sapiens	inactive
27229	O76074	CHEMBL635	Homo sapiens	inactive
16581	O76074	CHEMBL569	Homo sapiens	inactive
46727	O76074	CHEMBL783	Homo sapiens	inactive
115	O76074	CHEMBL3	Homo sapiens	inactive
11745	O76074	CHEMBL13209	Homo sapiens	inactive
430597	O76074	CHEMBL1540	Homo sapiens	inactive
11819	O76074	CHEMBL526	Homo sapiens	inactive
419601	O76074	CHEMBL1503	Homo sapiens	inactive
242303	O76074	CHEMBL1262	Homo sapiens	inactive
33055	O76074	CHEMBL702	Homo sapiens	inactive
266225	O76074	CHEMBL1321	Homo sapiens	inactive
17224	O76074	CHEMBL584	Homo sapiens	inactive
419596	O76074	CHEMBL193	Homo sapiens	inactive
453570	O76074	CHEMBL475534	Homo sapiens	inactive
2262	O76074	CHEMBL445	Homo sapiens	inactive
419598	O76074	CHEMBL1502	Homo sapiens	inactive
369179	O76074	CHEMBL1430	Homo sapiens	inactive
1370	O76074	CHEMBL27	Homo sapiens	inactive
34234	O76074	CHEMBL716	Homo sapiens	inactive
3183	O76074	CHEMBL46	Homo sapiens	inactive
229058	O76074	CHEMBL1231	Homo sapiens	inactive
208749	O76074	CHEMBL1194	Homo sapiens	inactive
37266	O76074	CHEMBL728	Homo sapiens	inactive
312304	O76074	CHEMBL184618	Homo sapiens	inactive
16592	O76074	CHEMBL572	Homo sapiens	inactive
16959	O76074	CHEMBL580	Homo sapiens	inactive
15958	O76074	CHEMBL558	Homo sapiens	inactive
4504	O76074	CHEMBL58	Homo sapiens	inactive
12957	O76074	CHEMBL534	Homo sapiens	inactive
33986	O76074	CHEMBL141	Homo sapiens	inactive
384948	O76074	CHEMBL1454	Homo sapiens	inactive
378207	O76074	CHEMBL1447	Homo sapiens	inactive
27713	O76074	CHEMBL21731	Homo sapiens	inactive
29989	O76074	CHEMBL686	Homo sapiens	inactive
624467	O76074	CHEMBL1098319	Homo sapiens	inactive
138605	O76074	CHEMBL1065	Homo sapiens	inactive
21459	O76074	CHEMBL19019	Homo sapiens	inactive
13928	O76074	CHEMBL547	Homo sapiens	inactive
408842	O76074	CHEMBL191	Homo sapiens	inactive
7736	O76074	CHEMBL86	Homo sapiens	inactive
573	O76074	CHEMBL6437	Homo sapiens	inactive
139099	O76074	CHEMBL86304	Homo sapiens	inactive
38727	O76074	CHEMBL741	Homo sapiens	inactive
675188	O76074	CHEMBL1201237	Homo sapiens	inactive
675090	O76074	CHEMBL1201139	Homo sapiens	inactive
9495	O76074	CHEMBL503	Homo sapiens	inactive
73548	O76074	CHEMBL878	Homo sapiens	inactive
8917	O76074	CHEMBL91	Homo sapiens	inactive
317124	O76074	CHEMBL1373	Homo sapiens	inactive
6902	O76074	CHEMBL80	Homo sapiens	inactive
5975	O76074	CHEMBL480	Homo sapiens	inactive
675144	O76074	CHEMBL1201193	Homo sapiens	inactive
230659	O76074	CHEMBL1237	Homo sapiens	inactive
3012	O76074	CHEMBL45	Homo sapiens	inactive
421066	O76074	CHEMBL1513	Homo sapiens	inactive
674584	O76074	CHEMBL1200633	Homo sapiens	inactive
22873	O76074	CHEMBL19299	Homo sapiens	inactive
789	O76074	CHEMBL13	Homo sapiens	inactive
712273	O76074	CHEMBL1276308	Homo sapiens	inactive
328158	O76074	CHEMBL1388	Homo sapiens	inactive
181939	O76074	CHEMBL1149	Homo sapiens	inactive
263558	O76074	CHEMBL157138	Homo sapiens	inactive
20496	O76074	CHEMBL599	Homo sapiens	inactive
369464	O76074	CHEMBL1431	Homo sapiens	inactive
47447	O76074	CHEMBL787	Homo sapiens	inactive
619	O76074	CHEMBL406	Homo sapiens	inactive
5985	O76074	CHEMBL481	Homo sapiens	inactive
325239	O76074	CHEMBL1384	Homo sapiens	inactive
27912	O76074	CHEMBL137	Homo sapiens	inactive
380567	O76074	CHEMBL189	Homo sapiens	inactive
112655	O76074	CHEMBL1009	Homo sapiens	inactive
