CUI	MEDDRA	MEDDRA_ID	MEDDRA TYPE	MESH	MESH_ID	MESH TYPE
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	B-CELL LEUKEMIAS, CHRONIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CHRONIC B-CELL LEUKEMIAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIAS, CHRONIC B-CELL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CHRONIC B-CELL LEUKEMIA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, B CELL, CHRONIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, B-CELL, CHRONIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, CHRONIC B-CELL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, LYMPHOCYTIC, CHRONIC, B-CELL	D015451	MH
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, LYMPHOCYTIC, CHRONIC, B CELL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LEUKEMIA, CHRONIC, B CELL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LEUKEMIA, CHRONIC, B-CELL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, CHRONIC LYMPHOCYTIC, B-CELL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	B CELL CHRONIC LYMPHOCYTIC LEUKEMIA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	B-CELL CHRONIC LYMPHOCYTIC LEUKEMIA	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIA, LYMPHOBLASTIC, CHRONIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CHRONIC LYMPHOBLASTIC LEUKEMIAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LEUKEMIAS, CHRONIC LYMPHOBLASTIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOBLASTIC LEUKEMIAS, CHRONIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CHRONIC LYMPHOBLASTIC LEUKEMIA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOBLASTIC LEUKEMIA, CHRONIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMAS, LYMPHOCYTIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOCYTIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	DIFFUSE WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	DIFFUSE WELL DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA, DIFFUSE, WELL DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA, DIFFUSE, WELL-DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, DIFFUSE, WELL DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, DIFFUSE, WELL-DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA, WELL DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA, WELL-DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMAS, WELL-DIFFERENTIATED	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMAS, WELL-DIFFERENTIATED LYMPHOCYTIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, WELL DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, WELL-DIFFERENTIATED	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, WELL-DIFFERENTIATED LYMPHOCYTIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, LYMPHOPLASMACYTOID, CLL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CLL LYMPHOPLASMACYTOID LYMPHOMAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMAS, CLL LYMPHOPLASMACYTOID	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOPLASMACYTOID LYMPHOMAS, CLL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	CLL LYMPHOPLASMACYTOID LYMPHOMA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, CLL LYMPHOPLASMACYTOID	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOPLASMACYTOID LYMPHOMA, CLL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, SMALL LYMPHOCYTIC	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMAS, SMALL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMAS, SMALL LYMPHOCYTIC	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA, SMALL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, SMALL LYMPHOCYTIC, PLASMACYTOID	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, SMALL-CELL	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA, SMALL CELL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMAS, SMALL-CELL	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL-CELL LYMPHOMAS	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL CELL LYMPHOMA	D015451	PM
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL-CELL LYMPHOMA	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA WELL DIFFER	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA LYMPHOCYTIC WELL DIFFER	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA SMALL	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	SMALL LYMPHOMA	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOCYTIC LYMPHOMA DIFFUSE WELL DIFFER	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	LYMPHOMA LYMPHOCYTIC DIFFUSE WELL DIFFER	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	DIFFUSE WELL DIFFER LYMPHOCYTIC LYMPHOMA	D015451	DEV
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	B-CELL MALIGNANCY, LOW-GRADE	D015451	ET
C0023434	LYMPHOID LEUKAEMIA, CHRONIC	10008958	LLT	DISRUPTED IN B-CELL MALIGNANCY	D015451	ET
C0023434	CLL	10008958	LLT	CHRONIC LYMPHOCYTIC LEUKEMIA	D015451	ET
C0023434	CLL	10008958	LLT	CHRONIC LYMPHOCYTIC LEUKEMIAS	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LEUKEMIAS, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIA, LYMPHOCYTIC, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LEUKEMIA, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LEUKEMIA, CHRONIC LYMPHOCYTIC	D015451	ET
C0023434	CLL	10008958	LLT	B-LYMPHOCYTIC LEUKEMIA, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LEUKEMIA CHRONIC B	D015451	DSV
C0023434	CLL	10008958	LLT	B LYMPHOCYTIC LEUKEMIA, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	B-LYMPHOCYTIC LEUKEMIAS, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	CHRONIC B-LYMPHOCYTIC LEUKEMIAS	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIAS, CHRONIC B-LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	CHRONIC B-LYMPHOCYTIC LEUKEMIA	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIA, CHRONIC B-LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIA, CHRONIC LYMPHATIC	D015451	ET
C0023434	CLL	10008958	LLT	B-CELL LEUKEMIA, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	B CELL LEUKEMIA, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	B-CELL LEUKEMIAS, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	CHRONIC B-CELL LEUKEMIAS	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIAS, CHRONIC B-CELL	D015451	PM
C0023434	CLL	10008958	LLT	CHRONIC B-CELL LEUKEMIA	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIA, B CELL, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LEUKEMIA, B-CELL, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LEUKEMIA, CHRONIC B-CELL	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIA, LYMPHOCYTIC, CHRONIC, B-CELL	D015451	MH
C0023434	CLL	10008958	LLT	LEUKEMIA, LYMPHOCYTIC, CHRONIC, B CELL	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LEUKEMIA, CHRONIC, B CELL	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LEUKEMIA, CHRONIC, B-CELL	D015451	ET
C0023434	CLL	10008958	LLT	LEUKEMIA, CHRONIC LYMPHOCYTIC, B-CELL	D015451	ET
C0023434	CLL	10008958	LLT	B CELL CHRONIC LYMPHOCYTIC LEUKEMIA	D015451	PM
C0023434	CLL	10008958	LLT	B-CELL CHRONIC LYMPHOCYTIC LEUKEMIA	D015451	ET
C0023434	CLL	10008958	LLT	LEUKEMIA, LYMPHOBLASTIC, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	CHRONIC LYMPHOBLASTIC LEUKEMIAS	D015451	PM
C0023434	CLL	10008958	LLT	LEUKEMIAS, CHRONIC LYMPHOBLASTIC	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOBLASTIC LEUKEMIAS, CHRONIC	D015451	PM
C0023434	CLL	10008958	LLT	CHRONIC LYMPHOBLASTIC LEUKEMIA	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOBLASTIC LEUKEMIA, CHRONIC	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMAS, LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOCYTIC	D015451	ET
C0023434	CLL	10008958	LLT	DIFFUSE WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	ET
C0023434	CLL	10008958	LLT	DIFFUSE WELL DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA, DIFFUSE, WELL DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA, DIFFUSE, WELL-DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, DIFFUSE, WELL DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, DIFFUSE, WELL-DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA, WELL DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA, WELL-DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMAS, WELL-DIFFERENTIATED	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMAS, WELL-DIFFERENTIATED LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, WELL DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOCYTIC, WELL-DIFFERENTIATED	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, WELL-DIFFERENTIATED LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	WELL-DIFFERENTIATED LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMA, LYMPHOPLASMACYTOID, CLL	D015451	ET
C0023434	CLL	10008958	LLT	CLL LYMPHOPLASMACYTOID LYMPHOMAS	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMAS, CLL LYMPHOPLASMACYTOID	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOPLASMACYTOID LYMPHOMAS, CLL	D015451	PM
C0023434	CLL	10008958	LLT	CLL LYMPHOPLASMACYTOID LYMPHOMA	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMA, CLL LYMPHOPLASMACYTOID	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOPLASMACYTOID LYMPHOMA, CLL	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, SMALL LYMPHOCYTIC	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMAS, SMALL	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMAS, SMALL LYMPHOCYTIC	D015451	PM
C0023434	CLL	10008958	LLT	SMALL LYMPHOCYTIC LYMPHOMAS	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA, SMALL	D015451	PM
C0023434	CLL	10008958	LLT	SMALL LYMPHOCYTIC LYMPHOMA	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMA, SMALL LYMPHOCYTIC, PLASMACYTOID	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, SMALL-CELL	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOMA, SMALL CELL	D015451	PM
C0023434	CLL	10008958	LLT	LYMPHOMAS, SMALL-CELL	D015451	PM
C0023434	CLL	10008958	LLT	SMALL-CELL LYMPHOMAS	D015451	PM
C0023434	CLL	10008958	LLT	SMALL CELL LYMPHOMA	D015451	PM
C0023434	CLL	10008958	LLT	SMALL-CELL LYMPHOMA	D015451	ET
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA WELL DIFFER	D015451	DEV
C0023434	CLL	10008958	LLT	LYMPHOMA LYMPHOCYTIC WELL DIFFER	D015451	DEV
C0023434	CLL	10008958	LLT	LYMPHOMA SMALL	D015451	DEV
C0023434	CLL	10008958	LLT	SMALL LYMPHOMA	D015451	DEV
C0023434	CLL	10008958	LLT	LYMPHOCYTIC LYMPHOMA DIFFUSE WELL DIFFER	D015451	DEV
C0023434	CLL	10008958	LLT	LYMPHOMA LYMPHOCYTIC DIFFUSE WELL DIFFER	D015451	DEV
C0023434	CLL	10008958	LLT	DIFFUSE WELL DIFFER LYMPHOCYTIC LYMPHOMA	D015451	DEV
C0023434	CLL	10008958	LLT	B-CELL MALIGNANCY, LOW-GRADE	D015451	ET
C0023434	CLL	10008958	LLT	DISRUPTED IN B-CELL MALIGNANCY	D015451	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	HAIRY CELL LEUKEMIA	10019053	MTH_PT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	PT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	HAIRY CELL LEUKAEMIA	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	LEUKEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	HAIRY CELL LEUKEMIA	D007943	ET
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	HAIRY CELL LEUKEMIAS	D007943	PM
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIAS, HAIRY CELL	D007943	PM
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIA, HAIRY CELL	D007943	MH
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	RETICULOENDOTHELIOSIS, LEUKEMIC	D007943	ET
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSES	D007943	PM
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	RETICULOENDOTHELIOSES, LEUKEMIC	D007943	PM
C0023443	LEUKAEMIC RETICULOENDOTHELIOSIS	10019053	LLT	LEUKEMIC RETICULOENDOTHELIOSIS	D007943	ET
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOID LEUKEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LEUKEMIA LYMPHOID	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LEUKEMIAS, LYMPHOCYTIC	D007945	PM
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIAS	D007945	PM
C0023448	LYMPHOID LEUKAEMIA	10025270	LLT	LYMPHOCYTIC LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LEUKEMIA, LYMPHOID	D007945	MH
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LYMPHOID LEUKEMIA	D007945	ET
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LYMPHOID LEUKEMIAS	D007945	PM
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LEUKEMIAS, LYMPHOID	D007945	PM
C0023448	LEUKAEMIA LYMPHOID	10025270	LLT	LEUKEMIA, LYMPHOCYTIC	D007945	ET
